"","lon","lat","year","month","prec","temp","etp"
"1",-46.5625,-23.573299407959,1979,1,156.5886525336,18.7966129032258,77.0954926379296
"2",-46.5625,-23.573299407959,1979,2,127.1332853784,21.019875,87.3197036887545
"3",-46.5625,-23.573299407959,1979,3,145.4572650024,19.1855967741935,77.2876236994078
"4",-46.5625,-23.573299407959,1979,4,93.182928984,17.8404833333333,61.0946807847245
"5",-46.5625,-23.573299407959,1979,5,133.61265756,17.3954677419355,56.7136407759556
"6",-46.5625,-23.573299407959,1979,6,59.5879589736,15.1670666666667,40.1068466214451
"7",-46.5625,-23.573299407959,1979,7,62.1740324088,15.1867096774194,41.2016065294477
"8",-46.5625,-23.573299407959,1979,8,36.5673035664,19.2775806451613,67.9985289660771
"9",-46.5625,-23.573299407959,1979,9,229.0778657496,17.57425,57.9840449231814
"10",-46.5625,-23.573299407959,1979,10,94.458402936,21.6272419354839,95.6012305438125
"11",-46.5625,-23.573299407959,1979,11,195.942031524,19.9319,83.143497333887
"12",-46.5625,-23.573299407959,1979,12,238.9753452888,22.4348064516129,112.248778181455
"13",-46.5625,-23.573299407959,1980,1,244.1771382168,20.5328064516129,88.2747229686183
"14",-46.5625,-23.573299407959,1980,2,361.7454053808,21.5013571428571,88.4953582011519
"15",-46.5625,-23.573299407959,1980,3,139.6199349216,22.7144516129032,105.355959456949
"16",-46.5625,-23.573299407959,1980,4,142.8051161016,19.9786833333333,73.1432747177608
"17",-46.5625,-23.573299407959,1980,5,67.8191312736,18.6712741935484,61.7946473948803
"18",-46.5625,-23.573299407959,1980,6,45.722872368,16.6071166666667,44.6144558507223
"19",-46.5625,-23.573299407959,1980,7,25.7586459624,17.9283225806452,53.7970451835329
"20",-46.5625,-23.573299407959,1980,8,54.4801638384,18.693,60.675831907732
"21",-46.5625,-23.573299407959,1980,9,44.916918696,17.4871833333333,53.8673657151903
"22",-46.5625,-23.573299407959,1980,10,110.6803940832,20.4802258064516,82.6014321341124
"23",-46.5625,-23.573299407959,1980,11,64.898302716,20.6678833333333,86.011939235503
"24",-46.5625,-23.573299407959,1980,12,430.2950809752,22.6668870967742,111.956917930738
"25",-46.5625,-23.573299407959,1981,1,403.6754877264,21.8276129032258,101.737174338903
"26",-46.5625,-23.573299407959,1981,2,290.1695145912,22.3405357142857,97.0031199969584
"27",-46.5625,-23.573299407959,1981,3,239.1286015368,21.2716935483871,92.888425920264
"28",-46.5625,-23.573299407959,1981,4,99.8829107064,19.31155,69.418105211511
"29",-46.5625,-23.573299407959,1981,5,61.2410569344,18.7119677419355,63.463376708331
"30",-46.5625,-23.573299407959,1981,6,78.6363363216,16.3331666666667,44.4174435182121
"31",-46.5625,-23.573299407959,1981,7,74.6057590056,14.4998387096774,35.6112109764172
"32",-46.5625,-23.573299407959,1981,8,44.2182490056,17.9075,56.7787183876275
"33",-46.5625,-23.573299407959,1981,9,33.2714128176,20.738,78.5978701271251
"34",-46.5625,-23.573299407959,1981,10,298.9603453968,17.944935483871,63.9295759583998
"35",-46.5625,-23.573299407959,1981,11,145.6838501616,20.6585166666667,87.2730041324508
"36",-46.5625,-23.573299407959,1981,12,242.9540539416,21.1658064516129,98.1348122082385
"37",-46.5625,-23.573299407959,1982,1,377.7802773624,19.7762096774194,84.1455572590729
"38",-46.5625,-23.573299407959,1982,2,370.8761687352,21.4491607142857,90.0592475380906
"39",-46.5625,-23.573299407959,1982,3,242.8047195624,19.6827258064516,80.2528869434767
"40",-46.5625,-23.573299407959,1982,4,167.9406063264,17.71205,59.1946884623785
"41",-46.5625,-23.573299407959,1982,5,68.3383803336,16.4480967741935,49.7564566582341
"42",-46.5625,-23.573299407959,1982,6,129.236996268,17.8371333333333,54.25351485455
"43",-46.5625,-23.573299407959,1982,7,37.33034652,17.619435483871,54.2355196315401
"44",-46.5625,-23.573299407959,1982,8,111.6588631104,18.5282096774194,61.9337437671149
"45",-46.5625,-23.573299407959,1982,9,44.4396959496,18.9244166666667,66.1165724627693
"46",-46.5625,-23.573299407959,1982,10,275.598030096,19.3402258064516,75.694680013875
"47",-46.5625,-23.573299407959,1982,11,269.1135359568,22.0058833333333,100.247606061836
"48",-46.5625,-23.573299407959,1982,12,419.2520029632,20.0877096774194,89.2462725141262
"49",-46.5625,-23.573299407959,1983,1,431.0743749408,21.1483548387097,96.5418640193657
"50",-46.5625,-23.573299407959,1983,2,476.8685052624,21.8463571428571,93.639244742225
"51",-46.5625,-23.573299407959,1983,3,489.6941643648,20.4908387096774,87.2639040584876
