"","lon","lat","year","month","prec","temp","etp"
"1",-46.5625,-23.57329941,2015,1,127.23,24.6677419354839,128.864512504328
"2",-46.5625,-23.57329941,2015,2,136.22,22.9025,98.5080946446858
"3",-46.5625,-23.57329941,2015,3,174.15,21.7158064516129,92.1833945969312
"4",-46.5625,-23.57329941,2015,4,63.37,20.2106666666667,71.1140590587743
"5",-46.5625,-23.57329941,2015,5,40.72,18.3429032258065,55.3416028205186
"6",-46.5625,-23.57329941,2015,6,24.6,17.58,46.425354278914
"7",-46.5625,-23.57329941,2015,7,46.59,17.8290322580645,49.1571639185903
"8",-46.5625,-23.57329941,2015,8,25.11,19.5077419354839,62.5723007541674
"9",-46.5625,-23.57329941,2015,9,133.92,21.2666666666667,78.2855463610318
"10",-46.5625,-23.57329941,2015,10,84.51,22.4364516129032,97.1977158472826
"11",-46.5625,-23.57329941,2015,11,206.21,22.2873333333333,97.7354268049997
"12",-46.5625,-23.57329941,2015,12,194.84,23.1677419354839,114.422410520801
"13",-46.5625,-23.57329941,2016,1,182.76,22.558064516129,106.78073471514
"14",-46.5625,-23.57329941,2016,2,174.12,23.7358620689655,108.50928011388
"15",-46.5625,-23.57329941,2016,3,169.66,22.4525806451613,101.765709553087
"16",-46.5625,-23.57329941,2016,4,9.62,22.2456666666667,90.9533569485351
"17",-46.5625,-23.57329941,2016,5,65.52,18.0851612903226,56.3590522698818
"18",-46.5625,-23.57329941,2016,6,136.79,14.6553333333333,32.9207472042303
"19",-46.5625,-23.57329941,2016,7,3.78,16.5425806451613,43.993388080531
"20",-46.5625,-23.57329941,2016,8,40.12,18.2561290322581,56.3524494949759
"21",-46.5625,-23.57329941,2016,9,20.6,18.9256666666667,62.3869998319899
"22",-46.5625,-23.57329941,2016,10,101.75,20.8396774193548,84.445234718116
"23",-46.5625,-23.57329941,2016,11,154.77,20.8656666666667,86.4787937087747
"24",-46.5625,-23.57329941,2016,12,126.3,22.9067741935484,113.500173241352
"25",-46.5625,-23.57329941,2017,1,300.4,23.1045161290323,112.618205088479
"26",-46.5625,-23.57329941,2017,2,89.31,23.2885714285714,104.150270002414
"27",-46.5625,-23.57329941,2017,3,192.48,21.6083870967742,93.6739934868049
"28",-46.5625,-23.57329941,2017,4,125.5,19.7836666666667,70.4511831761447
"29",-46.5625,-23.57329941,2017,5,113.41,18.278064516129,57.8115678636257
"30",-46.5625,-23.57329941,2017,6,74.1,16.881,45.0028008802942
"31",-46.5625,-23.57329941,2017,7,11.9,15.3716129032258,37.5750814560871
"32",-46.5625,-23.57329941,2017,8,61.93,17.1145161290323,49.040819212229
"33",-46.5625,-23.57329941,2017,9,29.89,20.6953333333333,76.0010111409658
"34",-46.5625,-23.57329941,2017,10,90.56,22.4,99.0208907474516
"35",-46.5625,-23.57329941,2017,11,152.99,20.7666666666667,85.7022431879054
"36",-46.5625,-23.57329941,2017,12,123.12,22.4909677419355,109.132532765353
"37",-46.5625,-23.57329941,2018,1,193.56,22.6832258064516,107.359289646275
"38",-46.5625,-23.57329941,2018,2,98.29,21.8903571428571,90.1050064211842
"39",-46.5625,-23.57329941,2018,3,138.49,23.0696774193548,107.360206058908
"40",-46.5625,-23.57329941,2018,4,58.23,20.5473333333333,75.5518341532178
"41",-46.5625,-23.57329941,2018,5,21.56,18.7845161290323,60.2935627011484
"42",-46.5625,-23.57329941,2018,6,30.64,18.472,53.7858222376327
"43",-46.5625,-23.57329941,2018,7,17.59,18.4754838709677,55.1366637171116
"44",-46.5625,-23.57329941,2018,8,46.08,17.2654838709677,48.8920137060845
"45",-46.5625,-23.57329941,2018,9,64.55,19.8616666666667,68.4524683665306
"46",-46.5625,-23.57329941,2018,10,155.13,20.4864516129032,80.403458569366
"47",-46.5625,-23.57329941,2018,11,135.35,21.2296666666667,88.9378399209616
"48",-46.5625,-23.57329941,2018,12,116.55,23.2177419354839,116.250321870844
